ID,Années,Mois,Jours,Start Date,End Date,Duration (Days),Pays,Région,Cercle,Commune,Quartier/Villages,#Ménages touchés,#Personnes affectées,#Ménages sinistrées,#Personnes sinistrées,#Personnes blessées,Personnes déplacées,#Personnes décedées,Sum personnes affectées,#Maisons endommagées,#Maisons detruites,#Ecole endommagées,#Ecole occupées,#Points d'eau endommagés,#Latrines détruites,# Magasins effondres,Vivres (T),Superficie Cultures (ha),Betails,Volailles,Sum maisons et services affectées,Hauteur pluie (mm),Autres dégâts,Alimentaires,Abris,Kits WASH,NFI,Autres réponses,Sum réponse,Organisations ayant apporté d'assistance,Besoins Non couverts,Column1,Source,Document initial,Tab document initial,Event Duration,Unnamed: 0,region (adm1),cercle (adm2),commune (adm3),year,month,date,source2,damage_livelihood,damage_general_local_curreny,people_affected,people_dead,houses_affected
167,2011,Juillet et Septembre,1 Juillet et 7 Septembre,01/07/2011,15/07/2011,68,Mali,MOPTI,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,15415,,,,,1,15416,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,,,14,,,,,,,,,,,,,
167,2011,Juillet et Septembre,1 Juillet et 7 Septembre,01/07/2011,15/07/2011,68,Mali,KIDAL,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,15415,,,,,1,15416,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,,,14,,,,,,,,,,,,,
167,2011,Juillet et Septembre,1 Juillet et 7 Septembre,01/07/2011,15/07/2011,68,Mali,KAYES,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,15415,,,,,1,15416,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,,,14,,,,,,,,,,,,,
167,2011,Juillet et Septembre,1 Juillet et 7 Septembre,01/07/2011,15/07/2011,68,Mali,KOULIKORO,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,15415,,,,,1,15416,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,,,14,,,,,,,,,,,,,
,,,,28/03/2011,28/03/2011,,,TOMBOUCTO,GOUNDAM,DOUEKIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,534,TOMBOUCTO,GOUNDAM,DOUEKIRE,2011,3,28/03/2011,Desinventar 26/8/2019,0,0,75,0,33
,,,,21/03/2011,21/03/2011,,,TOMBOUCTO,GOUNDAM,ADARMALAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,533,TOMBOUCTO,GOUNDAM,ADARMALAN,2011,3,21/03/2011,Desinventar 26/8/2019,0,0,0,0,1
,,,,18/11/2010,18/11/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,532,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,11,18/11/2010,Desinventar 26/8/2019,0,0,4,0,0
,,,,17/11/2010,17/11/2010,,,MOPTI,DOUENTZA,DOUENTZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,531,MOPTI,DOUENTZA,DOUENTZA,2010,11,17/11/2010,Desinventar 26/8/2019,0,0,15,1,0
,,,,09/11/2010,09/11/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,530,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,11,09/11/2010,Desinventar 26/8/2019,0,0,2,0,0
,,,,10/10/2010,10/10/2010,,,SIKASSO,SIKASSO,KOUORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,529,SIKASSO,SIKASSO,KOUORO,2010,10,10/10/2010,Desinventar 26/8/2019,0,0,2119,0,1028
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,KAYES,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,KOULIKORO,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,SEGOU,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,SIKASSO,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,MOPTI,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,TOMBOUCTOU,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,GAO,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,KIDAL,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
171,2010,10,4,04/10/2010,05/10/2010,1,Mali,BAMAKO,,,,,16000,,,,,,16000,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,28/09/2010,28/09/2010,,,SEGOU,MACINA,KOLONGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,528,SEGOU,MACINA,KOLONGO,2010,9,28/09/2010,Desinventar 26/8/2019,0,0,385,0,55
,,,,26/09/2010,26/09/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,527,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,9,26/09/2010,Desinventar 26/8/2019,0,0,4,0,0
,,,,24/09/2010,24/09/2010,,,SEGOU,BLA,KORODOUGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,524,SEGOU,BLA,KORODOUGO,2010,9,24/09/2010,Desinventar 26/8/2019,0,0,479,0,2
,,,,24/09/2010,24/09/2010,,,SEGOU,NIONO,NIONO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,525,SEGOU,NIONO,NIONO,2010,9,24/09/2010,Desinventar 26/8/2019,0,0,10,0,0
,,,,21/09/2010,21/09/2010,,,KAYES,BAFOULABE,KONTELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,523,KAYES,BAFOULABE,KONTELA,2010,9,21/09/2010,Desinventar 26/8/2019,0,0,1,1,0
,,,,20/09/2010,20/09/2010,,,SEGOU,BLA,KAZANGASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,495,SEGOU,BLA,KAZANGASS,2010,9,20/09/2010,Desinventar 26/8/2019,0,0,496,0,0
,,,,20/09/2010,20/09/2010,,,SEGOU,BLA,YANGASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,497,SEGOU,BLA,YANGASSO,2010,9,20/09/2010,Desinventar 26/8/2019,0,0,291,0,2
,,,,20/09/2010,20/09/2010,,,SEGOU,TOMINIAN,TOMINIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,SEGOU,TOMINIAN,TOMINIAN,2010,9,20/09/2010,Desinventar 26/8/2019,0,0,517,0,15
,,,,20/09/2010,20/09/2010,,,MOPTI,MOPTI,MOPTI-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,510,MOPTI,MOPTI,MOPTI-COM,2010,9,20/09/2010,Desinventar 26/8/2019,0,0,11,0,4
,,,,19/09/2010,19/09/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,513,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,9,19/09/2010,Desinventar 26/8/2019,0,0,3,0,17
,,,,18/09/2010,18/09/2010,,,KOULIKORO,KATI,KALABANCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,KOULIKORO,KATI,KALABANCO,2010,9,18/09/2010,Desinventar 26/8/2019,0,0,6,1,1
,,,,18/09/2010,18/09/2010,,,MOPTI,MOPTI,KOUNARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,511,MOPTI,MOPTI,KOUNARI,2010,9,18/09/2010,Desinventar 26/8/2019,0,0,0,0,12
,,,,18/09/2010,18/09/2010,,,TOMBOUCTO,NIAFUNKE,SOUMPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,512,TOMBOUCTO,NIAFUNKE,SOUMPI,2010,9,18/09/2010,Desinventar 26/8/2019,0,0,0,0,45
,,,,17/09/2010,17/09/2010,,,SEGOU,BLA,KORODOUGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,505,SEGOU,BLA,KORODOUGO,2010,9,17/09/2010,Desinventar 26/8/2019,0,0,123,0,1
,,,,17/09/2010,17/09/2010,,,SEGOU,BLA,YANGASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,507,SEGOU,BLA,YANGASSO,2010,9,17/09/2010,Desinventar 26/8/2019,0,0,468,0,7
,,,,16/09/2010,16/09/2010,,,SEGOU,BLA,FANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,504,SEGOU,BLA,FANI,2010,9,16/09/2010,Desinventar 26/8/2019,0,0,300,0,20
,,,,15/09/2010,15/09/2010,,,SEGOU,TOMINIAN,YASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,494,SEGOU,TOMINIAN,YASSO,2010,9,15/09/2010,Desinventar 26/8/2019,0,0,121,0,41
,,,,15/09/2010,15/09/2010,,,SEGOU,BLA,YANGASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,498,SEGOU,BLA,YANGASSO,2010,9,15/09/2010,Desinventar 26/8/2019,0,0,183,0,0
,,,,15/09/2010,15/09/2010,,,SEGOU,BARAOUELI,SANANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,501,SEGOU,BARAOUELI,SANANDO,2010,9,15/09/2010,Desinventar 26/8/2019,0,0,358,0,0
,,,,14/09/2010,14/09/2010,,,KAYES,KAYES,FALEME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,457,KAYES,KAYES,FALEME,2010,9,14/09/2010,Desinventar 26/8/2019,0,0,42,0,3
,,,,14/09/2010,14/09/2010,,,SEGOU,SAN,SAN-COMMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,492,SEGOU,SAN,SAN-COMMU,2010,9,14/09/2010,Desinventar 26/8/2019,0,0,162,0,0
,,,,14/09/2010,14/09/2010,,,SEGOU,MACINA,KOLONGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,496,SEGOU,MACINA,KOLONGO,2010,9,14/09/2010,Desinventar 26/8/2019,0,0,200,0,30
,,,,13/09/2010,13/09/2010,,,SEGOU,NIONO,NIONO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,SEGOU,NIONO,NIONO,2010,9,13/09/2010,Desinventar 26/8/2019,0,0,57,0,13
,,,,13/09/2010,13/09/2010,,,SEGOU,NIONO,DIABALY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,474,SEGOU,NIONO,DIABALY,2010,9,13/09/2010,Desinventar 26/8/2019,0,0,107,0,6
,,,,13/09/2010,13/09/2010,,,SEGOU,NIONO,MARIKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,475,SEGOU,NIONO,MARIKO,2010,9,13/09/2010,Desinventar 26/8/2019,0,0,4,1,1
,,,,13/09/2010,13/09/2010,,,SEGOU,NIONO,SOKOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,478,SEGOU,NIONO,SOKOLO,2010,9,13/09/2010,Desinventar 26/8/2019,0,0,5916,3,986
,,,,13/09/2010,13/09/2010,,,SEGOU,NIONO,DOGOFRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,479,SEGOU,NIONO,DOGOFRY,2010,9,13/09/2010,Desinventar 26/8/2019,0,0,309,0,150
,,,,12/09/2010,12/09/2010,,,KAYES,KITA,KOKOFATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,KAYES,KITA,,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,67,3,5
,,,,12/09/2010,12/09/2010,,,KAYES,KAYES,FEGUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,455,KAYES,KAYES,FEGUI,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,160,0,0
,,,,12/09/2010,12/09/2010,,,KAYES,NIORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,462,KAYES,NIORO,,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,12/09/2010,12/09/2010,,,KAYES,KENIEBA,KROUKOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,464,KAYES,KENIEBA,KROUKOTO,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,1,1,0
,,,,12/09/2010,12/09/2010,,,KAYES,KITA,KITA-OUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,465,KAYES,KITA,KITA-OUES,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,7,7,0
,,,,12/09/2010,12/09/2010,,,KAYES,YELIMANE,GORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,KAYES,YELIMANE,GORY,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,4,4,0
,,,,12/09/2010,12/09/2010,,,KAYES,YELIMANE,GUIDIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,470,KAYES,YELIMANE,GUIDIME,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,152,24,1
,,,,12/09/2010,12/09/2010,,,KAYES,BAFOULABE,MAHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,KAYES,BAFOULABE,MAHINA,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,12,12,0
,,,,12/09/2010,12/09/2010,,,KAYES,KENIEBA,DABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,473,KAYES,KENIEBA,DABIA,2010,9,12/09/2010,Desinventar 26/8/2019,0,0,12,12,0
,,,,11/09/2010,11/09/2010,,,SEGOU,MACINA,FOLOMANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,SEGOU,MACINA,FOLOMANA,2010,9,11/09/2010,Desinventar 26/8/2019,0,0,172,0,26
,,,,11/09/2010,11/09/2010,,,SEGOU,MACINA,TONGUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,SEGOU,MACINA,TONGUE,2010,9,11/09/2010,Desinventar 26/8/2019,0,0,223,0,70
,,,,11/09/2010,11/09/2010,,,KOULIKORO,KOULIKORO,KOULIKORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,KOULIKORO,KOULIKORO,KOULIKORO,2010,9,11/09/2010,Desinventar 26/8/2019,0,0,8,0,0
,,,,09/09/2010,09/09/2010,,,MOPTI,MOPTI,MOPTI-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,MOPTI,MOPTI,MOPTI-COM,2010,9,09/09/2010,Desinventar 26/8/2019,0,0,5,0,5
,,,,09/09/2010,09/09/2010,,,SEGOU,SEGOU,SAMINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,SEGOU,SEGOU,SAMINE,2010,9,09/09/2010,Desinventar 26/8/2019,0,0,360,0,24
,,,,09/09/2010,09/09/2010,,,SIKASSO,BOUGOUNI,SANSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,447,SIKASSO,BOUGOUNI,SANSO,2010,9,09/09/2010,Desinventar 26/8/2019,0,0,1200,0,0
,,,,09/09/2010,09/09/2010,,,KOULIKORO,NARA,NIAMANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,449,KOULIKORO,NARA,NIAMANA,2010,9,09/09/2010,Desinventar 26/8/2019,0,0,10,0,115
,,,,09/09/2010,09/09/2010,,,KOULIKORO,NARA,OUAGADOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,452,KOULIKORO,NARA,OUAGADOU,2010,9,09/09/2010,Desinventar 26/8/2019,0,0,0,0,169
,,,,09/09/2010,09/09/2010,,,SIKASSO,BOUGOUNI,ZANTIEBOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,453,SIKASSO,BOUGOUNI,ZANTIEBOU,2010,9,09/09/2010,Desinventar 26/8/2019,0,0,406,5,130
,,,,08/09/2010,08/09/2010,,,SEGOU,TOMINIAN,TOMINIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,446,SEGOU,TOMINIAN,TOMINIAN,2010,9,08/09/2010,Desinventar 26/8/2019,0,0,663,0,0
,,,,06/09/2010,06/09/2010,,,SEGOU,SAN,DAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,SEGOU,SAN,DAH,2010,9,06/09/2010,Desinventar 26/8/2019,0,0,88,0,21
,,,,06/09/2010,06/09/2010,,,KOULIKORO,KOULIKORO,KOULA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,KOULIKORO,KOULIKORO,KOULA,2010,9,06/09/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,06/09/2010,06/09/2010,,,SEGOU,SAN,TENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,SEGOU,SAN,TENE,2010,9,06/09/2010,Desinventar 26/8/2019,0,0,140,0,10
,,,,06/09/2010,06/09/2010,,,SEGOU,SAN,SAN-COMMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,444,SEGOU,SAN,SAN-COMMU,2010,9,06/09/2010,Desinventar 26/8/2019,0,0,110,0,47
,,,,05/09/2010,05/09/2010,,,KAYES,BAFOULABE,KOUNDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,KAYES,BAFOULABE,KOUNDIAN,2010,9,05/09/2010,Desinventar 26/8/2019,0,0,2,2,0
,,,,05/09/2010,05/09/2010,,,SIKASSO,SIKASSO,SIKASSO-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,438,SIKASSO,SIKASSO,SIKASSO-C,2010,9,05/09/2010,Desinventar 26/8/2019,0,0,180,0,25
,,,,04/09/2010,04/09/2010,,,KOULIKORO,KANGABA,MARAMANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,KOULIKORO,KANGABA,MARAMANDO,2010,9,04/09/2010,Desinventar 26/8/2019,0,0,0,1,93
,,,,03/09/2010,03/09/2010,,,SIKASSO,KOUTIALA,KONINGUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,SIKASSO,KOUTIALA,KONINGUE,2010,9,03/09/2010,Desinventar 26/8/2019,0,0,0,4,0
,,,,03/09/2010,03/09/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,9,03/09/2010,Desinventar 26/8/2019,0,0,2,0,372
,,,,03/09/2010,03/09/2010,,,SIKASSO,KOUTIALA,SONGO-DOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,432,SIKASSO,KOUTIALA,SONGO-DOU,2010,9,03/09/2010,Desinventar 26/8/2019,0,0,618,0,346
,,,,03/09/2010,03/09/2010,,,MOPTI,KORO,DINANGOUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,MOPTI,KORO,DINANGOUR,2010,9,03/09/2010,Desinventar 26/8/2019,0,0,250,0,37
,,,,03/09/2010,03/09/2010,,,KOULIKORO,KATI,KALABANCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,KOULIKORO,KATI,KALABANCO,2010,9,03/09/2010,Desinventar 26/8/2019,0,0,0,0,32
,,,,01/09/2010,01/09/2010,,,SEGOU,BARAOUELI,SANANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,SEGOU,BARAOUELI,SANANDO,2010,9,01/09/2010,Desinventar 26/8/2019,0,0,805,0,215
,,,,01/09/2010,01/09/2010,,,KOULIKORO,KATI,N'GABACOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,425,KOULIKORO,KATI,N'GABACOR,2010,9,01/09/2010,Desinventar 26/8/2019,0,0,435,1,62
,,,,01/09/2010,01/09/2010,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,2010,9,01/09/2010,Desinventar 26/8/2019,0,0,933,0,82
,,,,01/09/2010,01/09/2010,,,SEGOU,BARAOUELI,KONOBOUGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,427,SEGOU,BARAOUELI,KONOBOUGO,2010,9,01/09/2010,Desinventar 26/8/2019,0,0,289,0,109
,,,,01/09/2010,01/09/2010,,,SIKASSO,KOUTIALA,KOUTIALA-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,SIKASSO,KOUTIALA,KOUTIALA-,2010,9,01/09/2010,Desinventar 26/8/2019,0,0,2800,0,421
,,,,01/09/2010,01/09/2010,,,KOULIKORO,KOLOKANI,KOLOKANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,KOULIKORO,KOLOKANI,KOLOKANI,2010,9,01/09/2010,Desinventar 26/8/2019,0,0,582,1,25
,,,,31/08/2010,31/08/2010,,,TOMBOUCTO,GOUNDAM,ISSA-BERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,423,TOMBOUCTO,GOUNDAM,ISSA-BERY,2010,8,31/08/2010,Desinventar 26/8/2019,0,0,10,1,0
,,,,30/08/2010,30/08/2010,,,KOULIKORO,NARA,FALLOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,KOULIKORO,NARA,FALLOU,2010,8,30/08/2010,Desinventar 26/8/2019,0,0,6,2,0
,,,,29/08/2010,29/08/2010,,,SEGOU,NIONO,SOKOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,SEGOU,NIONO,SOKOLO,2010,8,29/08/2010,Desinventar 26/8/2019,0,0,75,0,10
,,,,29/08/2010,29/08/2010,,,SEGOU,NIONO,NAMPALARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,421,SEGOU,NIONO,NAMPALARI,2010,8,29/08/2010,Desinventar 26/8/2019,0,0,7,1,1
,,,,28/08/2010,28/08/2010,,,GAO,GAO,GAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,414,GAO,GAO,GAO,2010,8,28/08/2010,Desinventar 26/8/2019,0,0,24,0,7
,,,,28/08/2010,28/08/2010,,,GAO,ANSONGO,ANSONGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,GAO,ANSONGO,ANSONGO,2010,8,28/08/2010,Desinventar 26/8/2019,0,0,127,0,0
,,,,27/08/2010,27/08/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,412,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,8,27/08/2010,Desinventar 26/8/2019,0,0,7,0,1
,,,,24/08/2010,24/08/2010,,,KOULIKORO,BANAMBA,TOUBACORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,411,KOULIKORO,BANAMBA,TOUBACORO,2010,8,24/08/2010,Desinventar 26/8/2019,0,0,1,1,0
,,,,23/08/2010,23/08/2010,,,SEGOU,BARAOUELI,SANANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,SEGOU,BARAOUELI,SANANDO,2010,8,23/08/2010,Desinventar 26/8/2019,0,0,223,0,22
,,,,21/08/2010,21/08/2010,,,KAYES,BAFOULABE,KOUNDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,401,KAYES,BAFOULABE,KOUNDIAN,2010,8,21/08/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,21/08/2010,21/08/2010,,,SEGOU,BARAOUELI,TESSERLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,SEGOU,BARAOUELI,TESSERLA,2010,8,21/08/2010,Desinventar 26/8/2019,0,0,346,0,99
,,,,18/08/2010,18/08/2010,,,SEGOU,SEGOU,SIBILA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,404,SEGOU,SEGOU,SIBILA,2010,8,18/08/2010,Desinventar 26/8/2019,0,0,163,0,40
,,,,15/08/2010,15/08/2010,,,SEGOU,BARAOUELI,SANANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,393,SEGOU,BARAOUELI,SANANDO,2010,8,15/08/2010,Desinventar 26/8/2019,0,0,609,0,38
,,,,14/08/2010,14/08/2010,,,SEGOU,BARAOUELI,SANANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,SEGOU,BARAOUELI,SANANDO,2010,8,14/08/2010,Desinventar 26/8/2019,0,0,408,0,57
,,,,13/08/2010,13/08/2010,,,KAYES,KAYES,LIBERTE-D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,KAYES,KAYES,LIBERTE-D,2010,8,13/08/2010,Desinventar 26/8/2019,0,0,37,0,0
,,,,13/08/2010,13/08/2010,,,MOPTI,KORO,DOUGOUTEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,MOPTI,KORO,DOUGOUTEN,2010,8,13/08/2010,Desinventar 26/8/2019,0,0,0,0,66
,,,,13/08/2010,13/08/2010,,,SIKASSO,KOUTIALA,KOUTIALA-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,SIKASSO,KOUTIALA,KOUTIALA-,2010,8,13/08/2010,Desinventar 26/8/2019,0,0,828,0,0
,,,,13/08/2010,13/08/2010,,,MOPTI,BANKASS,BANKASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,396,MOPTI,BANKASS,BANKASS,2010,8,13/08/2010,Desinventar 26/8/2019,0,0,50,0,50
